id|label|level|generators
bigint|text|integer|integer[]

56199|102.216.17.89|102|{{100,87,85,19},{21,10,68,57},{83,95,34,5}}
56119|102.216.17.9|102|{{18,47,85,60},{50,33,51,32},{77,81,85,64},{79,61,34,101}}
56200|102.216.17.90|102|{{91,80,68,101},{101,14,51,67},{63,11,68,19}}
56201|102.216.17.91|102|{{28,67,85,96},{13,15,34,23}}
56202|102.216.17.92|102|{{73,61,34,9},{65,46,85,3}}
56038|102.72.5.16|102|{{101,62,51,23},{12,55,85,45}}
56062|102.216.9.1|102|{{77,87,34,23},{59,100,68,39},{35,41,0,97}}
57383|117.84.2.23|117|{{102,20,65,98},{14,107,91,102}}
56063|102.216.9.2|102|{{53,33,34,97},{87,64,34,69},{89,54,34,41}}
56064|102.216.9.3|102|{{69,46,34,87},{57,11,68,1},{83,87,0,47}}
56065|102.216.9.4|102|{{53,46,0,25},{49,69,34,77},{63,53,68,25}}
55984|102.24.0.1|102|{{35,27,57,50},{77,90,39,7},{79,6,3,1}}
55985|102.24.0.2|102|{{23,18,24,31},{85,81,54,5},{55,40,72,83}}
55986|102.24.0.3|102|{{95,94,96,11},{25,53,12,19},{59,27,36,73}}
55987|102.24.0.4|102|{{47,99,0,55},{91,28,84,65},{35,38,42,7}}
56032|102.72.5.10|102|{{4,97,17,39},{71,39,17,28}}
55988|102.24.0.5|102|{{56,17,21,46},{83,86,78,91},{76,53,9,92}}
56024|102.72.5.2|102|{{25,53,85,12},{87,59,68,95},{98,13,85,46}}
55989|102.24.0.6|102|{{38,11,15,62},{40,31,99,28},{100,79,45,38}}
55990|102.24.0.7|102|{{85,83,30,65},{1,98,78,23},{53,66,54,91}}
55991|102.24.1.1|102|{{19,15,0,7},{23,1,39,22},{5,48,24,35}}
55992|102.24.1.2|102|{{59,48,42,47},{10,9,93,47},{85,6,75,35}}
56025|102.72.5.3|102|{{43,48,51,77},{98,41,85,45},{43,46,0,43}}
56017|102.72.1.1|102|{{25,74,18,35},{35,22,24,31},{1,81,48,91}}
55993|102.24.1.3|102|{{14,55,15,40},{14,33,67,91}}
55994|102.24.1.4|102|{{9,11,4,15},{9,94,79,63}}
55995|102.24.1.5|102|{{93,67,43,84},{81,100,14,63}}
55996|102.24.1.6|102|{{71,87,6,91},{9,47,91,30}}
56026|102.72.5.4|102|{{81,17,68,35},{49,0,0,1},{66,77,85,82}}
55997|102.36.0.1|102|{{13,57,72,5},{11,54,18,97},{99,58,2,3}}
56007|102.36.1.9|102|{{45,8,86,79},{77,8,2,73}}
55998|102.36.0.2|102|{{86,69,33,62},{51,56,44,63},{60,1,47,42}}
55999|102.36.1.1|102|{{61,26,96,95},{23,90,52,61},{91,41,44,95}}
56008|102.36.1.10|102|{{79,54,96,11},{65,88,70,79}}
56009|102.36.1.11|102|{{5,24,55,37},{65,98,26,25}}
56010|102.36.1.12|102|{{25,51,20,41},{75,71,38,49}}
56000|102.36.1.2|102|{{93,94,52,9},{75,50,100,81},{28,45,93,14}}
56001|102.36.1.3|102|{{52,7,77,10},{98,39,27,74}}
56002|102.36.1.4|102|{{36,17,91,96},{46,83,97,70}}
56003|102.36.1.5|102|{{18,37,17,48},{24,5,5,70}}
56004|102.36.1.6|102|{{73,82,35,19},{91,96,66,95}}
56005|102.36.1.7|102|{{98,19,75,64},{70,25,91,80}}
56006|102.36.1.8|102|{{75,95,40,15},{83,75,40,7}}
56011|102.36.3.1|102|{{89,49,34,57},{3,5,68,9},{50,5,51,16}}
56012|102.36.3.2|102|{{18,19,17,44},{23,93,17,58},{54,71,85,81}}
56013|102.36.3.3|102|{{33,37,17,24},{99,79,68,97},{63,2,68,31}}
56014|102.36.3.4|102|{{5,98,51,53},{24,95,85,29},{3,68,17,37}}
55956|102.6.0.1|102|{{2,71,61,50},{25,80,86,3}}
55957|102.6.0.2|102|{{38,59,59,48},{25,58,58,77},{20,23,5,45}}
55958|102.6.0.3|102|{{75,5,38,21},{95,3,39,28},{25,94,25,5}}
56027|102.72.5.5|102|{{52,91,85,9},{78,101,17,77},{36,79,17,42}}
55959|102.6.1.1|102|{{39,98,16,51},{77,50,17,39},{41,41,74,73}}
55960|102.6.1.2|102|{{83,63,66,67},{50,69,27,68},{61,23,52,7}}
56015|102.72.0.1|102|{{85,21,36,85},{83,99,96,83},{25,39,12,65}}
56016|102.72.0.2|102|{{95,36,66,55},{8,45,57,68},{88,15,87,82}}
56018|102.72.1.2|102|{{4,57,69,2},{32,21,3,8},{43,72,84,89}}
56019|102.72.1.3|102|{{43,35,86,65},{1,0,20,35}}
56020|102.72.1.4|102|{{78,7,95,66},{7,42,12,71}}
56028|102.72.5.6|102|{{91,66,85,1},{52,79,85,87},{95,78,68,53}}
56021|102.72.1.5|102|{{69,44,88,3},{83,66,12,73}}
56022|102.72.1.6|102|{{61,65,54,77},{59,39,76,91}}
56033|102.72.5.11|102|{{46,87,85,92},{12,11,85,69},{61,35,51,52}}
56034|102.72.5.12|102|{{5,95,17,30},{73,6,85,29}}
56035|102.72.5.13|102|{{50,69,17,7},{28,85,51,64}}
56036|102.72.5.14|102|{{65,37,34,33},{79,40,85,93},{97,98,85,7}}
56037|102.72.5.15|102|{{59,72,85,37},{37,25,0,55}}
57387|117.168.2.3|117|{{113,45,13,82},{81,115,65,58}}
55961|102.8.0.1|102|{{4,23,75,11},{10,53,51,64},{14,19,3,10}}
55962|102.8.0.2|102|{{95,31,93,20},{77,65,78,79},{77,31,0,59}}
55963|102.8.0.3|102|{{50,85,45,19},{94,31,81,68},{77,32,0,101}}
55964|102.8.0.4|102|{{67,17,15,92},{5,57,81,34},{76,65,45,50}}
56208|105.12.0.1|105|{{94,6,6,91},{66,83,77,93},{12,44,31,93}}
56209|105.12.0.2|105|{{87,29,35,36},{42,17,40,47},{16,45,60,74}}
56210|105.12.0.3|105|{{67,76,90,82},{48,43,20,44},{12,10,40,71}}
57426|117.168.2.42|117|{{114,56,104,4},{86,80,0,95}}
56517|105.192.5.10|105|{{85,57,84,13},{104,75,84,64},{31,77,21,83},{65,51,42,13}}
56518|105.192.5.11|105|{{2,84,0,22},{61,45,0,71},{43,17,21,97},{101,51,42,55}}
56211|105.16.0.1|105|{{37,27,98,104},{97,62,56,65},{5,44,91,92}}
56212|105.16.0.2|105|{{93,94,28,31},{22,34,42,40},{82,97,77,33}}
56522|105.192.5.15|105|{{16,97,42,86},{71,46,0,92},{88,16,42,31},{103,62,63,61}}
56388|105.192.1.1|105|{{56,89,15,17},{91,31,45,58},{61,60,0,68}}
56397|105.192.1.10|105|{{86,84,75,46},{52,61,15,101},{59,53,75,41}}
56398|105.192.1.11|105|{{74,13,15,11},{91,88,45,11},{62,29,45,1}}
56399|105.192.1.12|105|{{71,34,0,101},{47,103,30,61},{26,95,75,16}}
56400|105.192.1.13|105|{{4,74,30,41},{52,65,75,49},{14,54,45,26}}
56401|105.192.1.14|105|{{47,63,60,94},{98,95,15,74},{97,18,90,94}}
56402|105.192.1.15|105|{{89,53,90,11},{37,70,75,94},{37,96,75,14}}
56403|105.192.1.16|105|{{43,88,60,64},{34,53,0,11},{62,4,0,64}}
56404|105.192.1.17|105|{{74,7,30,61},{71,29,15,97},{64,9,15,101}}
56405|105.192.1.18|105|{{11,61,60,7},{26,17,75,74},{49,72,30,29}}
56406|105.192.1.19|105|{{14,94,60,16},{101,66,45,28},{76,28,60,83}}
56389|105.192.1.2|105|{{76,71,45,103},{56,32,90,22},{16,31,45,32}}
56407|105.192.1.20|105|{{104,53,0,64},{34,37,0,89},{76,95,60,23}}
56408|105.192.1.21|105|{{61,98,90,67},{74,88,60,94},{4,68,15,92}}
56409|105.192.1.22|105|{{86,98,45,104},{89,44,15,52},{64,15,45,29}}
56410|105.192.1.23|105|{{89,85,0,31},{46,82,90,43},{4,79,75,47}}
56411|105.192.1.24|105|{{16,98,45,88},{49,41,30,92},{89,64,60,91}}
56412|105.192.1.25|105|{{103,40,30,64},{71,83,45,64},{97,47,30,41}}
56413|105.192.1.26|105|{{64,36,45,89},{28,55,60,71},{11,90,45,49}}
56414|105.192.1.27|105|{{22,8,90,101},{41,74,0,34},{17,17,45,46}}
56415|105.192.1.28|105|{{37,8,45,11},{29,61,75,86},{32,78,30,89}}
56416|105.192.1.29|105|{{49,48,45,59},{67,85,60,59},{101,2,15,34}}
56390|105.192.1.3|105|{{16,2,45,11},{86,14,45,17},{71,39,75,26}}
56417|105.192.1.30|105|{{43,35,90,31},{47,92,0,26},{53,44,30,79}}
56418|105.192.1.31|105|{{88,99,0,59},{37,68,0,1},{104,0,15,11}}
56419|105.192.1.32|105|{{7,100,45,61},{89,15,60,41},{46,69,45,59}}
56420|105.192.1.33|105|{{61,104,90,28},{94,26,15,37},{31,7,0,74}}
56421|105.192.1.34|105|{{19,47,60,29},{49,17,90,61},{16,99,60,43}}
56422|105.192.1.35|105|{{31,82,45,22},{61,23,60,86},{34,3,75,38}}
56423|105.192.1.36|105|{{46,39,60,56},{79,11,90,52},{46,46,45,103}}
56424|105.192.1.37|105|{{52,77,30,11},{4,54,15,104},{13,9,0,46}}
56425|105.192.1.38|105|{{13,31,60,46},{64,17,60,94},{4,67,60,104}}
56426|105.192.1.39|105|{{82,34,90,74},{43,82,75,26},{4,60,30,14}}
56391|105.192.1.4|105|{{101,104,90,52},{46,50,0,88},{61,52,15,11}}
56427|105.192.1.40|105|{{67,71,0,34},{1,42,75,34},{52,23,0,11}}
56428|105.192.1.41|105|{{79,32,15,97},{14,66,30,58},{86,11,60,28}}
56429|105.192.1.42|105|{{44,75,75,31},{74,88,60,52},{19,57,45,43}}
56430|105.192.1.43|105|{{16,46,15,67},{44,27,15,103},{56,69,90,31}}
56431|105.192.1.44|105|{{76,102,60,52},{74,15,45,103},{19,88,60,43}}
56432|105.192.1.45|105|{{37,64,90,4},{61,90,60,94},{47,11,90,1}}
56433|105.192.1.46|105|{{101,40,0,79},{92,43,60,91},{74,89,75,61}}
56434|105.192.1.47|105|{{31,14,90,4},{28,33,45,19},{104,74,90,1}}
56435|105.192.1.48|105|{{38,21,75,76},{29,22,30,64},{28,57,45,76}}
56436|105.192.1.49|105|{{29,91,0,73},{46,89,45,101},{31,73,0,38}}
56392|105.192.1.5|105|{{31,22,90,41},{56,72,90,46},{89,16,30,23}}
56437|105.192.1.50|105|{{46,68,0,73},{74,85,15,97},{46,17,30,41}}
56438|105.192.1.51|105|{{59,20,15,41},{44,5,45,47},{16,11,30,44}}
56439|105.192.1.52|105|{{16,95,0,89},{44,13,15,4},{89,104,45,83}}
56440|105.192.1.53|105|{{71,83,0,58},{59,12,0,92},{11,7,90,1}}
56441|105.192.1.54|105|{{89,28,30,86},{4,47,75,56},{4,50,60,23}}
56442|105.192.1.55|105|{{74,17,90,23},{19,63,60,53},{64,55,15,71}}
56443|105.192.1.56|105|{{56,78,60,43},{49,86,45,92},{89,26,90,38}}
56444|105.192.1.57|105|{{41,11,75,46},{29,69,90,88},{46,33,0,8}}
56445|105.192.1.58|105|{{34,29,75,59},{1,25,90,92},{89,8,30,88}}
56446|105.192.1.59|105|{{41,92,45,92},{41,54,60,94},{34,71,15,89}}
56393|105.192.1.6|105|{{4,26,75,37},{64,35,90,2},{104,34,45,32}}
56447|105.192.1.60|105|{{56,58,75,83},{46,43,75,83},{79,8,0,73}}
56448|105.192.1.61|105|{{104,27,60,19},{74,79,90,86},{19,45,45,77}}
56449|105.192.1.62|105|{{71,44,90,32},{76,15,75,89},{59,69,30,41}}
56450|105.192.1.63|105|{{41,44,90,82},{71,11,75,23},{74,20,15,16}}
56451|105.192.1.64|105|{{19,70,30,38},{46,1,0,104},{44,40,30,74}}
56452|105.192.1.65|105|{{101,2,45,8},{19,27,75,8},{46,15,60,23}}
56453|105.192.1.66|105|{{94,53,90,83},{101,75,45,92},{34,71,75,31}}
56454|105.192.1.67|105|{{41,79,60,49},{1,69,30,23},{94,89,75,17}}
56455|105.192.1.68|105|{{89,93,60,23},{34,84,45,62},{11,79,30,62}}
56456|105.192.1.69|105|{{74,23,15,17},{34,89,0,16},{4,94,90,86}}
56394|105.192.1.7|105|{{41,104,45,4},{4,35,15,83},{76,33,30,44}}
56457|105.192.1.70|105|{{41,20,30,68},{31,29,60,86},{64,8,45,71}}
56458|105.192.1.71|105|{{89,95,45,28},{71,22,0,103},{76,38,60,26}}
56459|105.192.1.72|105|{{61,54,60,104},{64,89,60,19},{26,3,75,77}}
56460|105.192.1.73|105|{{8,54,30,34},{14,55,90,34},{43,38,30,101}}
56461|105.192.1.74|105|{{44,17,45,49},{104,34,0,29},{28,20,45,86}}
56462|105.192.1.75|105|{{86,102,60,14},{2,95,30,94},{71,43,15,79}}
56463|105.192.1.76|105|{{7,37,30,86},{64,27,15,11},{104,36,30,44}}
56464|105.192.1.77|105|{{67,47,90,61},{62,14,45,44},{61,67,60,59}}
56465|105.192.1.78|105|{{98,58,60,16},{34,54,90,104},{73,49,75,59}}
56466|105.192.1.79|105|{{22,93,45,16},{8,96,90,76},{1,29,90,59}}
56395|105.192.1.8|105|{{101,69,30,91},{4,82,90,68},{1,91,45,104}}
56467|105.192.1.80|105|{{8,22,30,14},{14,17,45,61},{58,61,30,76}}
56468|105.192.1.81|105|{{41,1,45,104},{98,82,30,91},{32,101,60,26}}
56469|105.192.1.82|105|{{8,49,75,76},{101,98,60,44},{46,68,60,86}}
56470|105.192.1.83|105|{{19,19,15,101},{88,61,75,19},{32,98,60,101}}
56471|105.192.1.84|105|{{58,90,90,29},{53,83,75,31},{89,5,15,49}}
56472|105.192.1.85|105|{{79,23,30,29},{32,104,0,71},{43,60,90,64}}
56473|105.192.1.86|105|{{46,13,15,29},{41,29,0,76},{47,76,30,4}}
56474|105.192.1.87|105|{{73,22,45,56},{14,17,90,89},{89,12,30,76}}
56475|105.192.1.88|105|{{103,20,75,56},{29,26,0,104},{7,85,30,34}}
56476|105.192.1.89|105|{{8,32,30,74},{88,16,30,44},{23,16,15,86}}
56396|105.192.1.9|105|{{73,45,90,101},{38,95,0,76},{22,22,60,91}}
56477|105.192.1.90|105|{{14,17,60,46},{2,36,30,26},{53,14,60,89}}
56478|105.192.1.91|105|{{28,6,45,74},{71,32,60,34},{79,81,30,79}}
56479|105.192.1.92|105|{{101,85,15,31},{47,71,15,56},{61,93,15,64}}
56480|105.192.1.93|105|{{46,72,15,26},{47,73,75,19},{47,33,90,26}}
56481|105.192.1.94|105|{{19,8,30,44},{61,62,45,49},{53,77,15,11}}
56482|105.192.1.95|105|{{53,60,90,11},{98,37,60,46},{83,75,30,49}}
56483|105.192.1.96|105|{{4,7,0,44},{94,63,45,4},{92,33,45,49}}
56484|105.192.3.1|105|{{20,64,21,37},{29,47,21,61},{34,77,84,88},{29,42,84,23}}
56493|105.192.3.10|105|{{83,62,42,62},{68,20,21,29},{1,21,84,83},{11,70,42,104}}
56494|105.192.3.11|105|{{61,41,0,71},{73,29,21,22},{65,21,21,41},{29,56,63,71}}
56495|105.192.3.12|105|{{2,17,63,71},{101,30,63,71},{101,46,63,85},{37,66,63,41}}
56496|105.192.3.13|105|{{79,30,63,92},{62,12,21,13},{74,90,21,34},{53,73,42,64}}
56497|105.192.3.14|105|{{40,11,84,20},{89,76,21,62},{32,86,84,41},{58,67,0,8}}
56498|105.192.3.15|105|{{103,58,42,43},{62,34,0,92},{29,24,21,62},{1,89,0,92}}
56499|105.192.3.16|105|{{86,46,21,20},{64,25,0,29},{52,69,84,41},{23,56,42,8}}
56500|105.192.3.17|105|{{2,45,21,23},{5,23,63,23},{47,45,63,61},{29,62,63,41}}
56501|105.192.3.18|105|{{88,57,42,11},{101,48,21,10},{86,30,42,44},{46,28,63,38}}
56502|105.192.3.19|105|{{4,8,42,101},{32,104,63,10},{41,100,21,83},{1,67,42,92}}
56485|105.192.3.2|105|{{83,101,84,32},{64,88,63,62},{92,21,0,53},{13,13,21,95}}
56503|105.192.3.20|105|{{13,101,0,43},{61,67,21,26},{26,43,63,16},{74,6,63,73}}
56504|105.192.3.21|105|{{74,85,0,94},{58,47,63,40},{92,35,84,71},{97,4,21,34}}
56505|105.192.3.22|105|{{88,6,63,53},{38,104,84,11},{44,78,0,58},{52,94,42,17}}
56506|105.192.3.23|105|{{37,49,42,65},{94,36,42,25},{23,11,42,40},{13,29,42,34}}
56507|105.192.3.24|105|{{46,78,42,38},{94,76,0,53},{83,0,63,92},{11,61,21,53}}
56486|105.192.3.3|105|{{41,26,21,89},{8,16,0,64},{1,100,63,19},{71,91,84,38}}
56487|105.192.3.4|105|{{34,55,21,52},{97,5,63,44},{13,96,21,104},{92,11,0,1}}
56488|105.192.3.5|105|{{104,3,0,17},{97,38,63,26},{20,73,63,85},{43,82,42,92}}
56489|105.192.3.6|105|{{71,41,21,68},{41,16,63,85},{92,36,0,71},{92,37,84,88}}
56490|105.192.3.7|105|{{13,65,0,82},{55,83,63,86},{92,84,42,26},{20,46,42,26}}
56491|105.192.3.8|105|{{29,38,84,89},{71,6,0,94},{55,83,42,89},{8,25,42,16}}
56492|105.192.3.9|105|{{52,44,63,62},{38,6,84,71},{85,64,63,104},{17,67,84,83}}
56508|105.192.5.1|105|{{32,48,84,97},{37,21,0,17},{19,102,42,82},{85,39,84,95}}
56519|105.192.5.12|105|{{10,101,63,92},{10,38,84,22},{71,36,84,97},{103,66,84,34}}
56520|105.192.5.13|105|{{37,13,42,50},{53,63,21,83},{103,60,63,22},{16,46,84,97}}
56521|105.192.5.14|105|{{17,83,0,67},{82,15,0,44},{85,89,63,50},{31,76,84,31}}
56523|105.192.5.16|105|{{88,12,84,59},{11,86,42,4},{34,77,0,83},{22,38,63,55}}
56524|105.192.5.17|105|{{62,39,21,43},{76,63,42,34},{4,22,84,94},{67,73,84,80}}
56525|105.192.5.18|105|{{37,24,21,68},{22,21,42,65},{72,52,56,75}}
56526|105.192.5.19|105|{{53,6,21,43},{58,96,42,101},{18,73,28,51}}
56552|105.192.5.45|105|{{71,62,35,73},{9,71,70,61},{93,98,35,88}}
56514|105.192.5.7|105|{{29,39,63,20},{34,92,21,1},{92,62,0,67},{71,90,21,23}}
56509|105.192.5.2|105|{{89,57,0,4},{1,59,0,38},{16,85,35,22},{26,59,35,87}}
56527|105.192.5.20|105|{{15,103,7,36},{12,40,91,36},{86,6,21,88}}
56528|105.192.5.21|105|{{99,85,98,93},{80,102,84,1},{9,97,28,60}}
57608|124.192.14.7|124|{{57,117,62,35},{5,58,31,123},{21,66,0,95}}
56529|105.192.5.22|105|{{52,75,7,44},{16,6,63,19},{104,95,21,34}}
56530|105.192.5.23|105|{{20,84,56,88},{11,33,21,5},{31,100,84,53}}
56531|105.192.5.24|105|{{73,87,28,83},{71,89,35,58},{61,40,28,86}}
56532|105.192.5.25|105|{{19,18,0,16},{29,21,98,34},{31,103,91,86}}
56533|105.192.5.26|105|{{47,72,56,82},{25,93,21,34},{50,86,84,37}}
56534|105.192.5.27|105|{{101,99,56,97},{5,26,98,37},{32,84,42,47}}
56535|105.192.5.28|105|{{8,3,42,40},{66,62,91,36},{74,102,21,25}}
56536|105.192.5.29|105|{{95,9,63,34},{12,92,7,33},{64,0,63,94}}
56510|105.192.5.3|105|{{44,27,70,61},{26,33,35,89},{4,42,70,17},{94,86,35,96}}
56537|105.192.5.30|105|{{37,40,84,2},{1,49,28,5},{41,35,42,4}}
56538|105.192.5.31|105|{{19,103,70,68},{47,39,63,92},{62,15,77,34}}
56539|105.192.5.32|105|{{68,102,21,85},{99,74,14,90},{102,5,49,66}}
56540|105.192.5.33|105|{{13,33,63,67},{6,28,91,69},{72,91,14,24}}
56541|105.192.5.34|105|{{38,39,0,89},{40,9,63,43},{11,69,21,37},{19,96,0,34}}
56542|105.192.5.35|105|{{40,24,63,13},{38,57,21,92},{32,93,21,2},{74,39,98,37}}
56543|105.192.5.36|105|{{79,3,70,104},{29,18,63,20},{89,45,56,22},{100,93,28,32}}
56544|105.192.5.37|105|{{89,6,0,38},{71,54,0,74},{38,6,0,44},{71,51,63,31}}
56545|105.192.5.38|105|{{68,33,42,74},{88,39,63,41},{73,75,84,47},{100,66,63,95}}
56546|105.192.5.39|105|{{100,69,91,2},{83,41,35,22},{2,89,35,94}}
56511|105.192.5.4|105|{{52,96,70,64},{102,52,70,96},{2,8,70,71},{47,2,35,96}}
56547|105.192.5.40|105|{{31,15,42,82},{39,76,70,54},{102,11,7,27}}
56548|105.192.5.41|105|{{40,1,63,53},{40,103,91,71},{76,12,63,19}}
56549|105.192.5.42|105|{{66,38,91,51},{85,84,63,29},{17,54,84,10}}
56550|105.192.5.43|105|{{2,0,70,37},{43,95,0,61},{78,14,35,17}}
57427|117.168.2.43|117|{{56,22,65,101},{97,107,13,48}}
56551|105.192.5.44|105|{{51,71,35,54},{23,84,70,68},{72,86,35,104}}
56513|105.192.5.6|105|{{83,41,0,17},{92,79,84,80},{76,90,21,89},{62,57,63,2}}
56553|105.192.5.46|105|{{46,7,0,101},{67,83,70,27},{9,89,35,82}}
56554|105.192.5.47|105|{{76,19,0,71},{68,80,70,44},{29,95,70,23}}
56555|105.192.5.48|105|{{31,47,0,8},{16,55,0,2},{13,58,70,74}}
56556|105.192.5.49|105|{{53,24,0,43},{101,49,70,57},{13,49,70,23}}
56512|105.192.5.5|105|{{11,74,0,94},{41,73,70,16},{97,67,35,51},{88,95,0,44}}
56557|105.192.5.50|105|{{41,6,70,92},{2,30,35,1},{83,67,0,46}}
56558|105.192.5.51|105|{{59,17,0,64},{66,73,35,73},{97,15,35,26}}
56559|105.192.5.52|105|{{58,88,35,43},{99,25,35,83},{73,46,0,59}}
56560|105.192.5.53|105|{{22,40,70,72},{72,103,70,66},{104,97,35,62}}
56561|105.192.5.54|105|{{68,32,70,69},{43,23,35,101},{66,79,70,27}}
56562|105.192.5.55|105|{{27,98,35,46},{102,74,35,23},{61,40,35,3}}
56563|105.192.5.56|105|{{79,12,0,26},{83,79,70,69},{19,57,35,32}}
56564|105.192.5.57|105|{{59,85,0,52},{48,49,35,94},{29,19,70,76}}
56565|105.192.5.58|105|{{59,24,0,97},{67,97,70,18},{57,101,70,17}}
56566|105.192.5.59|105|{{52,87,0,26},{68,85,35,44},{97,55,70,33}}
56567|105.192.5.60|105|{{82,80,35,29},{29,58,0,23},{13,26,0,41}}
56568|105.192.5.61|105|{{27,79,70,33},{39,47,70,66},{52,73,0,31}}
56569|105.192.5.62|105|{{13,76,35,97},{103,9,70,61},{44,84,0,34}}
56570|105.192.5.63|105|{{43,47,35,44},{27,88,70,13},{11,59,70,54}}
56571|105.192.5.64|105|{{104,92,35,87},{92,24,0,76},{89,59,0,8}}
56572|105.192.5.65|105|{{74,98,0,26},{23,33,0,4},{24,43,35,83}}
56573|105.192.5.66|105|{{54,104,70,73},{27,83,35,27},{73,59,0,67}}
56574|105.192.5.67|105|{{97,20,35,48},{16,88,0,43},{88,66,35,19}}
56575|105.192.5.68|105|{{13,29,70,94},{44,38,0,32},{34,39,0,64}}
56576|105.192.5.69|105|{{2,56,35,24},{24,104,70,67},{32,54,70,62}}
56577|105.192.5.70|105|{{23,56,0,97},{2,92,0,41},{52,35,70,73}}
56578|105.192.5.71|105|{{57,100,35,16},{17,15,70,52},{87,73,70,29}}
56579|105.192.5.72|105|{{69,14,35,68},{73,13,70,12},{94,39,35,4}}
56580|105.192.5.73|105|{{53,100,35,44},{13,41,0,16},{47,39,35,97}}
56581|105.192.5.74|105|{{101,12,70,74},{8,86,70,68},{88,36,70,74}}
56582|105.192.5.75|105|{{76,39,35,44},{16,102,35,52},{66,50,70,102},{54,4,35,48}}
56583|105.192.5.76|105|{{19,101,0,1},{4,97,70,83},{89,54,0,94},{4,96,35,74}}
57428|117.168.2.44|117|{{63,59,91,68},{12,43,91,23}}
56584|105.192.5.77|105|{{46,16,0,76},{104,52,0,88},{69,85,70,76},{9,103,35,17}}
56585|105.192.5.78|105|{{76,45,70,104},{31,38,35,92},{94,21,35,83},{71,33,35,23}}
56586|105.192.5.79|105|{{89,5,0,32},{64,61,0,16},{44,21,35,13},{9,31,35,96}}
56515|105.192.5.8|105|{{76,19,84,43},{8,33,84,25},{85,11,21,83},{92,72,63,32}}
6107|16.96.0.179|16|{{15,9,4,1},{1,1,12,7},{15,8,12,3}}
56587|105.192.5.80|105|{{76,90,0,79},{74,17,70,2},{4,76,70,6},{26,10,0,31}}
56588|105.192.5.81|105|{{51,20,70,24},{47,46,70,46},{43,52,35,94},{2,76,0,29}}
56589|105.192.5.82|105|{{27,37,35,64},{93,104,35,44},{22,25,35,51},{93,91,70,66}}
56590|105.192.5.83|105|{{87,5,35,76},{82,26,0,89},{2,101,35,64},{11,64,0,104}}
56591|105.192.5.84|105|{{2,83,0,74},{3,29,35,66},{44,14,70,89},{103,33,0,59}}
56592|105.192.5.85|105|{{101,37,0,79},{61,87,70,71},{73,25,35,36},{24,19,70,96}}
56593|105.192.5.86|105|{{31,0,70,59},{33,41,70,104},{27,71,35,46},{97,49,0,76}}
56594|105.192.5.87|105|{{12,62,35,93},{61,67,0,101},{83,17,70,11}}
56595|105.192.5.88|105|{{61,81,0,104},{47,46,70,58},{6,77,35,52}}
56596|105.192.5.89|105|{{62,78,0,79},{12,29,70,22},{6,89,70,97}}
56516|105.192.5.9|105|{{76,75,0,46},{34,85,63,82},{76,32,63,32},{92,82,0,86}}
56597|105.192.5.90|105|{{41,81,70,83},{2,22,70,6},{73,39,0,79}}
56598|105.192.5.91|105|{{89,93,70,58},{88,29,70,33},{16,94,70,83}}
56599|105.192.5.92|105|{{96,41,35,31},{73,70,0,101},{94,92,70,78}}
56600|105.192.5.93|105|{{74,10,0,62},{48,86,70,53},{24,35,35,101}}
56601|105.192.5.94|105|{{73,79,0,61},{47,38,35,18},{58,91,70,36}}
56602|105.192.9.1|105|{{67,0,84,34},{76,72,21,58},{38,66,63,37},{67,18,63,26}}
56611|105.192.9.10|105|{{8,61,70,99},{101,78,70,74},{13,52,70,74},{57,103,35,101}}
56603|105.192.9.2|105|{{76,42,42,46},{26,81,63,17},{11,84,42,71},{52,78,42,29}}
56604|105.192.9.3|105|{{79,94,35,4},{104,86,70,62},{76,57,70,16},{16,2,35,6}}
56605|105.192.9.4|105|{{26,78,0,23},{31,28,0,101},{89,59,0,29},{99,58,35,52}}
57097|114.120.4.4|114|{{48,53,19,107},{37,94,95,103},{52,83,19,96}}
56606|105.192.9.5|105|{{74,38,70,32},{94,62,0,61},{101,37,35,101},{59,16,70,57}}
57415|117.168.2.31|117|{{114,34,52,44},{27,61,65,28}}
56607|105.192.9.6|105|{{31,104,70,67},{29,59,35,99},{26,67,0,76},{104,69,0,11}}
56608|105.192.9.7|105|{{23,104,35,64},{33,53,35,1},{2,19,70,81},{1,75,35,101}}
56609|105.192.9.8|105|{{81,46,70,59},{26,103,35,101},{37,98,70,69},{54,65,70,34}}
56610|105.192.9.9|105|{{29,51,0,61},{94,25,35,24},{17,23,35,99},{44,66,70,89}}
56213|105.24.0.1|105|{{97,51,33,55},{11,75,48,68},{68,57,39,25}}
56214|105.24.0.2|105|{{19,100,95,34},{26,29,20,99},{64,85,25,72}}
56383|105.96.5.2|105|{{94,81,0,92},{52,36,35,92},{24,38,70,26},{1,51,0,8}}
56215|105.24.0.3|105|{{1,12,50,74},{21,85,85,48},{59,89,5,72}}
56216|105.24.0.4|105|{{97,57,5,46},{89,27,45,91},{17,80,40,104}}
56217|105.24.0.5|105|{{1,46,65,19},{42,25,95,89},{1,86,15,71}}
56218|105.48.0.1|105|{{43,45,84,52},{43,58,70,36},{48,89,28,43}}
56219|105.48.0.2|105|{{48,97,98,64},{22,19,0,38},{43,51,49,94}}
56220|105.48.0.3|105|{{1,35,49,13},{103,10,63,34},{94,82,77,78}}
56221|105.48.0.4|105|{{19,36,56,43},{85,99,77,13},{83,37,77,92}}
